Alert ID,Event ID,Update Number,Date,Affected,Header,Description
262186,124362,0,10/19/2023 07:54:00 PM,D,Southbound D trains are running with delays after we addressed a door problem on a train at 145 St.,
262190,124364,0,10/19/2023 08:45:00 PM,2 | 5,2 5 trains are delayed in both directions while we request NYPD assistance with an unauthorized person on the tracks near 149 St-Grand Concourse.,
262193,124366,0,10/19/2023 08:49:00 PM,A | D,Northbound A D trains are running with delays after we addressed a door problem on a train at 125 St.,
262194,124367,0,10/19/2023 08:57:00 PM,4,Southbound 4 trains are delayed while we remove a train car in need of cleaning from service at 161 St-Yankee Stadium.,
262200,124369,0,10/19/2023 09:18:00 PM,N | Q,Northbound N Q trains are running with delays after we removed a train car in need of cleaning from service at 14 St-Union Sq.,
262202,124370,0,10/19/2023 09:21:00 PM,E | F,Northbound E F trains are running with delays after we requested EMS assistance for someone on at train at Forest Hills-71 Av.,
262205,124371,0,10/19/2023 09:28:00 PM,1 | 4 | 5,1 4 5 trains are experiencing delays in both directions.,"What's Happening?
2 3 trains are rerouted onto 1 4 5 tracks while NYPD responds to an unauthorized person on the tracks near 149 St-Grand Concourse."
262211,124372,0,10/19/2023 09:51:00 PM,6,Southbound 6 trains are running with delays after we moved a train whose brakes were activated at 116 St.,
262220,124377,0,10/19/2023 10:54:00 PM,2 | 3,Northbound 2 3 trains are delayed while we remove a train in need of cleaning and request EMS for someone at Franklin Av-Medgar Evers College.,
262224,124379,0,10/19/2023 11:30:00 PM,FS,Franklin Av Shuttle trains are delayed in both directions while we address a door problem on a train at Franklin Av.,
262231,124385,0,10/20/2023 12:04:00 AM,2 | 5,Northbound 2 5 trains are delayed while we remove a train from service and request EMS for a Train Conductor at Jackson Av.,
262245,124390,0,10/20/2023 12:37:00 AM,N | W,N W trains are delayed in both directions while we address a mechanical problem on a train near 36 Av.,
262253,124394,0,10/20/2023 01:04:00 AM,D,Southbound D trains are running with delays after someone pulled the emergency brake cord on a train at Bedford Park Blvd.,
262257,124397,0,10/20/2023 01:53:00 AM,N,Southbound N trains are delayed while we investigate a report of someone who needs medical help at 18 Av.,
262259,124398,0,10/20/2023 02:00:00 AM,6,Southbound 6 trains are delayed while we remove a train from service and request EMS for an injured employee at 103 St.,
262267,124404,0,10/20/2023 02:54:00 AM,Q,Northbound Q trains are delayed while we troubleshoot a door problem on a train at 57 St-7 Av.,
262269,124406,0,10/20/2023 03:11:00 AM,4,Southbound 4 trains are delayed while we request EMS assistance for a person in need of medical help at Pennsylvania Av.,
262274,124407,0,10/20/2023 05:02:00 AM,FS,Franklin Av Shuttle trains are delayed in both directions while we remove debris from the tracks that caused a train's brakes to activate near Park Pl.,
262276,124408,0,10/20/2023 05:27:00 AM,A,Inwood-207 St-bound A trains are running with delays after we got medical assistance for a person in need at Euclid Av.,
262277,124409,0,10/20/2023 05:36:00 AM,A,Far Rockaway-Mott Av-bound A trains are delayed while NYPD conducts an investigation at Rockaway Blvd.,
262278,124410,0,10/20/2023 05:41:00 AM,D,Northbound D trains are delayed while we investigate why a train's brakes were activated at 34 St-Herald Sq.,
262282,124411,0,10/20/2023 06:21:00 AM,J,Jamaica Center-Parsons/Archer-bound J trains are running with delays after NYPD conducted an investigation on a train at Van Siclen Av.,
262317,124431,0,10/20/2023 10:49:00 AM,F,Northbound F trains are running with delays while we address a signal problem between Bay Pkwy and Avenue I.,
262319,124433,0,10/20/2023 10:55:00 AM,2 | 5,Southbound 2 5 trains are running with delays after we removed a train with a mechanical problem from service at Simpson St.,
262323,124437,0,10/20/2023 11:33:00 AM,F,Northbound F trains are running with delays while we address a signal problem at Avenue P.,
262324,124438,0,10/20/2023 11:39:00 AM,B,"Southbound B trains are running with delays. 
We're running as much service as we can with the train crews we have available.",
262325,124439,0,10/20/2023 11:51:00 AM,6,6 trains are delayed entering/leaving Pelham Bay Park while we investigate why a train's brakes are activated at the station.,
262332,124442,0,10/20/2023 12:37:00 PM,6,Northbound 6 trains are running with delays while we address a signal problem at 86 St.,
262340,124445,0,10/20/2023 01:31:00 PM,R,Southbound R trains are delayed while EMS responds to someone in need of medical help at Queens Plaza.,
262346,124447,0,10/20/2023 01:41:00 PM,Q,Southbound Q trains are delayed while we investigate why a train's brakes activated leaving 57 St-7 Av.,
262347,124448,0,10/20/2023 01:42:00 PM,2 | 5,Northbound 2 5 trains are delayed while we investigate a report of someone being disruptive on a train at Prospect Av.,
262353,124449,0,10/20/2023 02:03:00 PM,2 | 5,Southbound 2 5 trains are delayed while we remove a train with a mechanical problem from service at Jackson Av.,
262364,124454,0,10/20/2023 03:31:00 PM,E | F,Northbound E F trains are delayed while EMS responds to someone in need of medical help at Kew Gardens-Union Tpke.,
262372,124457,0,10/20/2023 04:30:00 PM,2 | 5,Southbound 2 5 trains are delayed while NYPD responds to someone who is being disruptive on a train at Sterling St.,
262379,124459,0,10/20/2023 05:01:00 PM,1,Southbound 1 trains are delayed while EMS responds to someone in need of medical help at 168 St-Washington Hts.,
262386,124462,0,10/20/2023 05:59:00 PM,B | D,Northbound B D trains are delayed while we address a mechanical problem on a train at 47-50 Sts-Rockefeller Ctr.,
262388,124463,0,10/20/2023 06:08:00 PM,L,8 Av-bound L trains are delayed while we remove a train from service at Montrose Av.,
262394,124466,0,10/20/2023 06:39:00 PM,6,Northbound 6 trains are delayed while we remove a train with a door problem from service at Grand Central-42 St.,
262401,124472,0,10/20/2023 07:07:00 PM,D,Southbound D trains are running with delays after we removed a train with a mechanical problem from service at Fordham Rd.,
262408,124479,0,10/20/2023 07:32:00 PM,A | C,Northbound A C trains are delayed while we remove a train car in need of cleaning from service at High St.,
262409,124480,0,10/20/2023 07:34:00 PM,1,Northbound 1 trains are delayed while we request EMS for a person in need of medical assistance at 79 St.,
262418,124487,0,10/20/2023 07:48:00 PM,2 | 5,Southbound 2 5 trains are delayed while we remove a train with a mechanical problem from service at 149 St-Grand Concourse.,
262431,124499,0,10/20/2023 08:45:00 PM,1,Southbound 1 trains are running with delays after we moved a train that had its brakes activated at Marble Hill-225 St.,
262432,124500,0,10/20/2023 08:49:00 PM,7,7 trains are delayed in both directions while we investigate why a train's brakes activated entering Junction Blvd.,
262437,124503,0,10/20/2023 09:07:00 PM,J | M,Broad St-bound J and 57 St-bound M trains are delayed while we investigate why a train's brakes were activated at Myrtle Av.,
262439,124504,0,10/20/2023 09:19:00 PM,2 | 3,Northbound 2 3 trains are running with delays after NYPD responded to a person being disruptive on a train Franklin Av-Medgar Evers College.,
262440,124505,0,10/20/2023 09:23:00 PM,4 | 5,Northbound 4 5 trains are running with delays after NYPD conducted an investigation at Grand Central-42 St.,
262442,124506,0,10/20/2023 09:38:00 PM,A,Southbound A trains are delayed while we address a door problem on a train at Broadway Junction.,
262443,124507,0,10/20/2023 09:40:00 PM,A | C,Southbound A C trains are delayed while we investigate a loss of third rail power near High St.,
262448,124509,0,10/20/2023 10:01:00 PM,R,R trains are running with delays in both directions while we address a door problem on a train at Bay Ridge-95 St.,
262454,124512,0,10/20/2023 10:26:00 PM,2,Northbound 2 trains are delayed while we request NYPD to respond to a person being disruptive on a train at Nereid Av.,
262455,124513,0,10/20/2023 10:27:00 PM,L,Canarsie-Rockaway Pkwy-bound L trains are running with delays after we moved a train that had its brakes activated at Morgan Av.,
262469,124522,0,10/21/2023 12:02:00 AM,D,Northbound D trains are delayed while we investigate why a train's brakes were activated at 174-175 Sts.,
262480,124528,0,10/21/2023 01:19:00 AM,E | F,Northbound E F trains are running with delays after we moved a train that had its brakes activated at Steinway St.,
262483,124530,0,10/21/2023 01:27:00 AM,4,Northbound 4 trains are delayed while we request EMS assistance for a person in need on a train at Fordham Rd.,
262485,124531,0,10/21/2023 01:35:00 AM,B | D,Southbound B D trains are delayed while we address a mechanical problem on a train at 47-50 Sts-Rockefeller Ctr.,
262488,124532,0,10/21/2023 02:00:00 AM,E | F,Northbound E F trains are running with delays after we moved a train that had its brakes activated at Grand Av-Newtown.,
262500,124539,0,10/21/2023 03:14:00 AM,E | F,Southbound E F trains are delayed while we investigate reports of someone being disruptive on a train at Lexington Av/53 St.,
262502,124541,0,10/21/2023 03:21:00 AM,A,Northbound A trains are running with delays after we removed a train with a mechanical problem from service at Ozone Park-Lefferts Blvd.,
262507,124544,0,10/21/2023 03:54:00 AM,6,Northbound 6 trains are delayed while we request NYPD assistance for someone being disruptive on a train at 3 Av-138 St.,
262512,124547,0,10/21/2023 04:16:00 AM,4,Northbound 4 trains are delayed while we remove a train car in need of cleaning from service at Grand Central-42 St.,
262517,124549,0,10/21/2023 04:52:00 AM,A,Southbound A trains are delayed while we request NYPD assistance with someone being disruptive on a train at Rockaway Av.,
262520,124551,0,10/21/2023 05:13:00 AM,J,Crescent St-bound J trains are delayed while we move equipment into place for this weekend's planned work near Crescent St.,"The last stop on some Crescent St-bound J trains will be Broadway Junction, where they will turn for Broad St-bound service.

Planned Work Reminder:
There is no J train service between Crescent St and Jamaica Center-Parsons/Archer while we make station improvements."
262526,124555,0,10/21/2023 06:20:00 AM,A,Northbound A trains are delayed while we remove a train car in need of cleaning from service at 125 St.,
262527,124556,0,10/21/2023 06:22:00 AM,1,Northbound 1 trains are delayed while we remove a train with a mechanical problem from service at WTC Cortlandt.,
262528,124557,0,10/21/2023 06:33:00 AM,SI,"The following SIR trips will not take place today:

From St George to Tottenville : 3:36 AM

From Tottenville to St George : 4:31 AM",We are running as much service as we can with the train crews we have available.
262533,124559,0,10/21/2023 06:52:00 AM,L,Canarsie-Rockaway Pkwy-bound L trains are running with delays while we conduct track maintenance near Graham Av.,
262541,124563,0,10/21/2023 10:32:00 AM,E | F | R,Southbound E F R trains are running with delays while we perform planned track work near Queens Plaza.,
262543,124564,0,10/21/2023 10:55:00 AM,E | F,Northbound E F trains are delayed while we investigate why a train's brakes activated near Forest Hills-71 Av.,
262544,124565,0,10/21/2023 11:04:00 AM,7,7 trains are delayed in both directions while we address a mechanical problem on a train near Flushing-Main St.,
262553,124569,0,10/21/2023 11:46:00 AM,F,Northbound F trains are running with extensive delays after we moved a work train earlier in Queens.,
262554,124570,0,10/21/2023 12:06:00 PM,2 | 3,Southbound 2 3 trains are delayed while we address a door problem on a train at Times Sq-42 St.,
262557,124571,0,10/21/2023 12:29:00 PM,L,Canarsie-bound L trains are delayed while we address a door problem on a train at Atlantic Av.,
262558,124572,0,10/21/2023 12:30:00 PM,J,Broad St-bound J trains are delayed while we remove a train car in need of cleaning from service at Crescent St.,
262559,124573,0,10/21/2023 12:35:00 PM,7,Main St-bound 7 trains are delayed while NYPD responds to someone being disruptive at 74 St-Broadway.,
262565,124576,0,10/21/2023 01:23:00 PM,1,Northbound 1 trains are running with delays after we removed debris from the tracks near 18 St.,
262566,124577,0,10/21/2023 01:32:00 PM,D,You may wait longer for a northbound D train in Manhattan and the Bronx. We're running as much service as we can with the train crews we have available.,
